8.01689E+17,; suka tau jual diri. Hahahahahaa. 😂😂😂,"24 November 2016, 07:27:00",0,,JUALAN,BUKAN,TOTAL
8.01688E+17,hy  @fasliamir Jual follower dan like Instagram murah hub  pin:52678E66 line:ubaidillah1407,"24 November 2016, 07:23:43",1,,,,
8.0169E+17,"hy  @H_limaxsoftware Jual foll aktiv,pasif twitter &amp; IG cp: 082388775747 pin:52678E66 &amp; Sosmed lainnya,daftar di https://t.co/hK0nJF6Q0H","24 November 2016, 07:33:43",1,,,,
8.01632E+17,IKM C2000 https://t.co/t0yb2L67es,"24 November 2016, 03:43:29",1,,,,
8.01634E+17,Inspirasi Desain Penerangan Minimalis dengan Lampu Philips Hue https://t.co/GKgY4QjLdN https://t.co/w4HSE7mPQk,"24 November 2016, 03:49:33",1,,,,
8.0163E+17,iPhone 7 - 4.7 inch Spigen Slim Armor... https://t.co/6UM2WNVO9s,"24 November 2016, 03:35:21",1,,,,
8.0163E+17,iPhone 7 - 4.7 inch Spigen Slim Armor... https://t.co/Is9ynkDyl5,"24 November 2016, 03:35:39",1,,,,
8.0163E+17,iPhone 7 - 4.7 inch Spigen Slim Armor... https://t.co/N9vg6h3am2,"24 November 2016, 03:34:47",1,,,,
8.0163E+17,iPhone 7 - 4.7 inch Spigen Slim Armor... https://t.co/ua9UWLBwqU,"24 November 2016, 03:35:10",1,,,,
8.0163E+17,iPhone 7 - 4.7 inch Spigen Slim Armor... https://t.co/xrnj20cvJ9,"24 November 2016, 03:35:01",1,,,,
8.0163E+17,Jaket Kulit Pria - Elegant Brownie AR... https://t.co/B56CMBe0aY,"24 November 2016, 03:34:47",1,,,,
8.01634E+17,JAM TANGAN PRIA COWOK sporty MERK QQ ... https://t.co/ERBVXqYZWA,"24 November 2016, 03:50:35",1,,,,
8.01634E+17,"jam tangan pria cowok sporty merk QQ,... https://t.co/f12G6rum7O","24 November 2016, 03:48:53",1,,,,
8.01634E+17,"jam tangan pria cowok sporty merk QQ,... https://t.co/Hx9P3ZT3W7","24 November 2016, 03:49:22",1,,,,
8.01634E+17,"jam tangan pria cowok sporty merk QQ,... https://t.co/nxis0MfvAG","24 November 2016, 03:49:44",1,,,,
8.01635E+17,jam tangan pria cowok wanita cewek qq... https://t.co/8M5EFWnIwx,"24 November 2016, 03:55:01",1,,,,
8.0163E+17,"Jasa sewa maupun jual beli baru-bekas scaffolding dll. Untuk wilayah Bandung dan sekitarnya. Hub: 087822908932, 085100539073","24 November 2016, 03:35:30",1,,,,
8.01686E+17,JELLY GAMAT KAYA KHASIAT TERIPANG ASLI @cari_reseller @jual_beli #socialmedia #srudukfollow,"24 November 2016, 07:18:31",1,,,,
8.01687E+17,Jual  Followers Instagram PASIF.  Cp. 081211635203 (sms/wa) . ~#~https://t.co/TPKVOTQ0p5,"24 November 2016, 07:21:34",1,,,,
8.01687E+17,"Jual  Followers Instagram PASIF. , Cp. 081211635203 (sms/wa) . ~#~https://t.co/rnUfJbnsF0 ##HexagonalMedia","24 November 2016, 07:21:21",1,,,,
8.01688E+17,Jual : Kusen Pintu Gebyok Jawa Jepara Antik... https://t.co/8fqOT0nbdl,"24 November 2016, 07:24:52",1,,,,
8.01632E+17,jual #jellylens 12 efek lngkap.murah.reseller dropship welcome.harga grosir.lebih murah info https://t.co/9A99xyDX1e: 226e247b @lapakguecom,"24 November 2016, 03:41:09",1,,,,
8.01692E+17,jual #jellylens 12 efek lngkap.murah.reseller dropship welcome.harga grosir.lebih murah info https://t.co/9A99xyDX1e: 226e247b @MauJualBeli,"24 November 2016, 07:41:15",1,,,,
8.01632E+17,"JUAL #PENGGEMUK #BADAM #MEDAN. HERBAL, HALAL, BPOM, MUI, SYARIAH. admin: PIN: 545481BB CALL/SMS: 081269806871","24 November 2016, 03:42:21",1,,,,
8.01688E+17,Jual #Vigrx Plus Asli Murah https://t.co/M3kvi7fSSa 082316414268 - 76593CDB #Bugil #Realava https://t.co/BkMh1wbKdH @JualBeliApapun,"24 November 2016, 07:24:48",1,,,,
8.01633E+17,"Jual Accupoint Tiens, SMS/WA: 081293731511 #Accupoint #AlatKecantikan #AlatKesehatan #TotokWajah https://t.co/d3u01snpST","24 November 2016, 03:45:44",1,,,,
8.01693E+17,"Jual Accupoint Tiens, SMS/WA: 087880002087 #Accupoint #AlatKecantikan #AlatKesehatan #TotokWajah https://t.co/DUBnLRPxcY","24 November 2016, 07:43:26",1,,,,
8.01691E+17,"Jual ACUPOINTS Tiens, PIN:59F0BB4D - WA: 085710299177 #FreeOngkir #Jakarta https://t.co/Jb8eph1uLE","24 November 2016, 07:37:10",1,,,,
8.01631E+17,"Jual Admin Panel Twitter. up 8k+ Real Human Indonesia. Minat? Cek di https://t.co/17gf6pT7i7. 150ribu via bank,200 ribu via pulsa. perbulan.","24 November 2016, 03:40:10",1,,,,
8.01689E+17,Jual akun @dijualnih01 + @dijualnih02 + @dijualnih03 + @dijualnih04 + @dijualnih05 minat hub 085787902035 *5,"24 November 2016, 07:27:07",1,,,,
8.01686E+17,"Jual Akun Real Follower Human, Mulai dari 5.000 Follower sampai 40.000+ , Harga?? MINAT/SERIUS?? 083871511665 or Mention #Murah #Berkualitas","24 November 2016, 07:17:18",1,,,,
8.01687E+17,jual akun twitter termurah hanya di https://t.co/vYJLqZEzcH~#115~#jualakuntwitter,"24 November 2016, 07:20:55",1,,,,
8.0163E+17,Jual Alat Bantu Sex Pria&amp;Wanita (DEWASA) https://t.co/0gWEgOmZyz  | PIN:298E8359 | @sextoys_center https://t.co/Y6Ad9TiqaD @cariprodukID_,"24 November 2016, 03:35:34",1,,,,
8.01691E+17,Jual Alat Bantu Sex Pria&amp;Wanita (DEWASA) https://t.co/0gWEgOmZyz  | PIN:298E8359 | @sextoys_center https://t.co/Y6Ad9TiqaD @ToekangIklan,"24 November 2016, 07:35:26",1,,,,
8.01692E+17,"jual aplikasi berbayar yuk cek likes ^-^   tag. lelang acc, lelang akun, open agency","24 November 2016, 07:39:29",1,,,,
8.01631E+17,Jual ARWAY COVER MOBIL OUTDOOR XL MPV/SUV (OPTIMAGUARD 2-LAYER-POLOS) - Concept Store Auto | Tokopedia https://t.co/60IDb0I1MP,"24 November 2016, 03:40:10",1,,,,
8.01688E+17,"Jual B. HIJAB AMANDA SET 4 IN 1 hanya Rp 67.000, lihat gambar klik https://t.co/lRp4xX2Lr6 https://t.co/r4lFM1ze7c","24 November 2016, 07:25:23",1,,,,
8.01692E+17,Jual baju/kaos/tshirt HEY HO LETS GO RAMONES | Harga+Info lengkap cek FAV https://t.co/ZmYFZqzS8a,"24 November 2016, 07:42:39",1,,,,
8.01632E+17,Jual baju/kaos/tshirt PARENTAL ADVISORY | Harga+Info lengkap cek FAV https://t.co/J72ew35fwQ,"24 November 2016, 03:42:33",1,,,,
8.01693E+17,"Jual Balon Foil Pengantin/wedding dress/balon pasangan hanya Rp 45.000, lihat gambar klik https://t.co/r3OiLrfZAd https://t.co/AeaT7jOXII","24 November 2016, 07:43:02",1,,,,
8.01634E+17,Jual Beli ASUS Zenfone 3 ZE520KL Built for Photography Baru | Handphone (HP) &amp;amp; Smartphone Asus https://t.co/FlwNHS7fxS,"24 November 2016, 03:50:40",1,,,,
8.01692E+17,JUAL BELI MURABAHAH YANG MENGANDUNG RIBA - https://t.co/OE5PR2gb6K https://t.co/FhgGbe0C4B,"24 November 2016, 07:40:27",1,,,,
8.0169E+17,Jual Beli Perhiasan Emas &amp; Berlian - https://t.co/EemmaB7GXA | 0NJ,"24 November 2016, 07:34:13",1,,,,
8.01686E+17,"Jual binder, dompet, kpop stuff♥ low price high quality^^ cekfav @himashop :) https://t.co/IgGcTB61I5 @apaajaiklan @jatengiklan","24 November 2016, 07:16:28",1,,,,
8.01633E+17,"Jual Bokep Gay Lokal, Asia &amp; Eropa. Kualitas HD. Paling murah se-Indonesia! Line: bokepmaho / BBM D1B1C336 #Banjarmasin #Tasikmalaya |5","24 November 2016, 03:46:21",1,,,,
8.01686E+17,"Jual Bokep Gay Lokal, Asia &amp; Eropa. Kualitas HD. Paling murah se-Indonesia! Line: bokepmaho / BBM D1B1C336 #Makasar #Batam #Pekanbaru |1","24 November 2016, 07:16:39",1,,,,
8.01634E+17,Jual BRICA B-PRO 5 Alpha Edition / Brica AE Black Garansi Resmi BRICA Indonesia Baru | Kamera Action Cam Murah https://t.co/HPstFVwTci,"24 November 2016, 03:48:59",1,,,,
8.01691E+17,"Jual buku bekas good condition, cocok u/ kuliah! Chat segera bbm: 58698D72 or wa/sms 081331833606. area malang kota. https://t.co/6eJWgRw5JM","24 November 2016, 07:36:04",1,,,,
8.01686E+17,"jual cepat ticket coldplay,mau mau ga ga.. [pic] — https://t.co/lpb0EIpetp","24 November 2016, 07:15:33",1,,,,
8.01632E+17,Jual DVD Analisis dan Development Website Ecommarce Dengan harga yang sangat terjangkau Info : Kunjungi blog kami… https://t.co/ASi5ySvHM0,"24 November 2016, 03:42:28",1,,,,
8.01633E+17,Jual DVD Membangung Layanan SMS Gatway Berbasis Client Sever Dengan harga sangat terjangkau Info: Kunjungi blog kam… https://t.co/ubMFuZZaLo,"24 November 2016, 03:45:37",1,,,,
8.01631E+17,Jual DVD Panduan Sakti Menguasai laravel 5 dengan harga yang sangat terjangkau Kunjungi blog kami… https://t.co/VLjwY9aeoJ,"24 November 2016, 03:38:06",1,,,,
8.01632E+17,Jual DVD SLICING PSD KE TEMPLATE E COMMARCE Dengan harga yang sangat terjangkau Info : Kunjungi blog kami… https://t.co/JWId0ri69g,"24 November 2016, 03:41:10",1,,,,
8.01688E+17,"Jual F. CP SOLEHA SONGKET hanya Rp 130.000, lihat gambar klik https://t.co/0HthuSu2IA https://t.co/jSax6aAK3u","24 November 2016, 07:25:53",1,,,,
8.01688E+17,"Jual F. RIVANA SYAR'I hanya Rp 110.000, lihat gambar klik https://t.co/0IbcrpNxZs https://t.co/3gt6CWlZnN","24 November 2016, 07:23:56",1,,,,
8.01633E+17,"Jual Flashdisk Unik, Lucu, Berkarakter dengan Harga Murah . CS : 08992431994 (SMS/WA) https://t.co/rG8OeirAI6 @MakassarDaga #FlashdiskMu","24 November 2016, 03:46:12",1,,,,
8.01686E+17,"Jual Flashdisk Unik, Lucu, Berkarakter dengan Harga Murah . CS : 08992431994 (SMS/WA) https://t.co/s6O7AiOYoa @FJB_Sumbar #FlashdiskMu","24 November 2016, 07:16:15",1,,,,
8.01631E+17,Jual Follower Bot ( Pas if ) via pulsa 1000F-10rb 1500F-15rb 2000F-20rb  SMS 085646918474,"24 November 2016, 03:36:50",1,,,,
8.01691E+17,"Jual Follower Bot ( Pasif ). via pulsa 1000F-10rb 1500F-15rb. 2000F-20rb ,. SMS 085646918474,,","24 November 2016, 07:36:49",1,,,,
8.01686E+17,"Jual Follower INSTAGRAM TANPA PASSWORD, RECOMENDED deh. Bayar Bisa Via Pulsa aja.. Detail langsung hub: 081210452353 Pin : 79e4868f","24 November 2016, 07:16:51",1,,,,
8.01688E+17,Jual follower twiter : 500f : 5rb 1000f : 10rb 1500f : 15rb 2000f : 20rb Berlaku kelipatan! Minat?? Sms 085215634522. 7f9e1f12,"24 November 2016, 07:26:18",1,,,,
8.01693E+17,Jual follower twiter : 500f : 5rb 1000f : 10rb 1500f : 15rb 2000f : 20rb Berlaku kelipatan! Minat?? Sms 085215634522. 7f9e1f12.,"24 November 2016, 07:43:09",1,,,,
8.01686E+17,"Jual Gelang Kesehatan Tiens COD di Palembang, SMS/WA: 081293731511 #GelangKesehatan #Palembang https://t.co/7aiVCWa1WL","24 November 2016, 07:17:01",1,,,,
8.01631E+17,Jual Gems Clash of Clans 2500 = Rp.300.000 #clashofclans ##ClashOfClans,"24 November 2016, 03:38:06",1,,,,
8.01688E+17,"Jual Grape Extract Tiens COD di Bojonegoro, SMS/WA: 081333149409 #GrapeExtract #Bojonegoro https://t.co/kfUvZ3nOre","24 November 2016, 07:23:32",1,,,,
8.01632E+17,"Jual Grape Extract Tiens COD di Cikampek, SMS/WA: 081293731511 #GrapeExtract #Cikampek https://t.co/sP8cCnYzPQ","24 November 2016, 03:40:50",1,,,,
8.01686E+17,"Jual Grape Extract Tiens COD di padang, SMS/WA: 081372098763 #GrapeExtract #padang https://t.co/dgEIFlweKE","24 November 2016, 07:16:18",1,,,,
8.01633E+17,"Jual Grape Extract Tiens COD di padang, SMS/WA: 081372098763 #GrapeExtract #padang https://t.co/GC5zueWnn4","24 November 2016, 03:45:55",1,,,,
8.0169E+17,Jual Hanya 18 RB/pcs Paket GROSIR MURAH order Minimal 5 kd. STOK TERBATAS - wuwus colecction | Tokopedia https://t.co/8uy0nRols4,"24 November 2016, 07:32:32",1,,,,
8.0169E+17,Jual Hanya 18 RB/pcs Paket GROSIR MURAH order Minimal 5 kd. STOK TERBATAS - wuwus colecction | Tokopedia https://t.co/ohBViqixB5,"24 November 2016, 07:34:14",1,,,,
8.01689E+17,Jual Hanya 35 RB/pcs Paket GROSIR MURAH order Minimal 5 kd. STOK TERBATAS - wuwus colecction | Tokopedia https://t.co/7W5cL7KG28,"24 November 2016, 07:30:12",1,,,,
8.0169E+17,Jual Hanya 36 RB/pcs Paket GROSIR MURAH order Minimal 5 kd. STOK TERBATAS - wuwus colecction | Tokopedia https://t.co/psJ8ELkS3F,"24 November 2016, 07:31:34",1,,,,
8.01689E+17,Jual Herbal Asam Urat COD di Depok SMS/WA: 089618199536 - LINE: Herbal_Online26 #HerbalAsamUrat #Depok,"24 November 2016, 07:29:17",1,,,,
8.01687E+17,Jual Herbal Asam Urat Termurah Free Ongkir Depok PIN:59F0BB4D - WA: 085710299177 #Grosir #AsamUrat #Depok,"24 November 2016, 07:21:52",1,,,,
8.01689E+17,"Jual Herbal Asam Urat Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalAsamUrat","24 November 2016, 07:30:40",1,,,,
8.01691E+17,"Jual Herbal Kecantikan Tiens di Cibinong, WA: 085710299177 - Line: @TQH3001H #ObatJerawat #HerbalKecantikanTiens","24 November 2016, 07:35:08",1,,,,
8.01633E+17,"Jual Herbal Kecantikan Tiens, WA: 085710299177 - Line: @TQH3001H #ObatJerawat #HerbalKecantikanTiens","24 November 2016, 03:46:36",1,,,,
8.01686E+17,"Jual Herbal Keputihan Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalKeputihan","24 November 2016, 07:18:38",1,,,,
8.01686E+17,"Jual Herbal Keputihan Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalKeputihan","24 November 2016, 07:16:43",1,,,,
8.01686E+17,"Jual Herbal Keputihan Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalKeputihan","24 November 2016, 07:16:04",1,,,,
8.01633E+17,"Jual Herbal Keputihan Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalKeputihan","24 November 2016, 03:46:23",1,,,,
8.01692E+17,"Jual Herbal Khusus Anak Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalAnak #NutrisiAnak #SuplemenAnak","24 November 2016, 07:41:18",1,,,,
8.01692E+17,Jual Herbal Kolesterol Tiens di Batam SMS/WA: 085710299177 #Grosir #Kolesterol #Batam,"24 November 2016, 07:39:46",1,,,,
8.01631E+17,Jual Herbal Kolesterol Tiens di Manado SMS/WA: 085710299177 #Grosir #Kolesterol #Manado,"24 November 2016, 03:40:14",1,,,,
8.01687E+17,"Jual Herbal Kolesterol Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalKolesterol","24 November 2016, 07:20:10",1,,,,
8.01632E+17,"Jual Herbal Maag Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalMaag #ObatMaag","24 November 2016, 03:41:14",1,,,,
8.01686E+17,Jual Herbal Nyeri Sendi COD di Bogor PIN:59F0BB4D - WA: 085710299177 #NyeriSendi #Bogor,"24 November 2016, 07:18:39",1,,,,
8.01686E+17,Jual Herbal Peninggi Badan di Lampung WA: 085709247497 (Eva) #DistributorResmiPeninggiBadan https://t.co/fI3YiOQg7u,"24 November 2016, 07:16:46",1,,,,
8.01631E+17,"Jual Herbal Penyubur Tiens, WA: 085710299177 - Line: @TQH3001H #HerbalPenyubur #CepatHamil","24 November 2016, 03:37:51",1,,,,
8.01632E+17,"Jual Herbal untuk Kolesterol, SMS/WA: 087880002087 #HerbalKolesterol #Jakarta https://t.co/1OkrMPVisa","24 November 2016, 03:43:46",1,,,,
8.01689E+17,Jual ID LostSaga !~  COL Grade 1 !!,"24 November 2016, 07:29:33",1,,,,
8.01691E+17,"JUAL IOS CAM FOR ANDROID  MUMER CUMA 5K AJA  TAG: LELANG ACC, YANG ON RETWEET, OPEN FOLLOW AKUN","24 November 2016, 07:35:30",1,,,,
8.01632E+17,Jual IPhone 6s Plus 64GB - Nizza | Tokopedia https://t.co/ILDL4Gqe1c … #IPhone6sPlus64GB #Tokopedia,"24 November 2016, 03:44:15",1,,,,
8.0169E+17,"jual iPhone case vintage for only 95k,bisa custom :) cek favs ~~ ##iphonecase #vintage","24 November 2016, 07:31:00",1,,,,
8.01692E+17,Jual Jaket GRADE ORI new season 13/14. Harga 180rb. for order &gt;&gt; pin:29dcd596 / 081212437099,"24 November 2016, 07:41:54",1,,,,
8.01632E+17,Jual Jaket GRADE ORI new season 13/14. Harga 180rb. For order &gt;&gt; pin:29dcd596 / 081212437099,"24 November 2016, 03:41:55",1,,,,
8.01692E+17,"Jual Jam Tangan Couple Keren hanya Rp 150.000, lihat gambar klik https://t.co/uzDoiaQEpT https://t.co/mszCxqVYAq","24 November 2016, 07:42:22",1,,,,
8.01687E+17,"Jual jasa Followers Instagram PASIF. 1000 flwrs instagram 50rb, Cp. 081211635203 (sms/wa) . ~#~https://t.co/xbFSaNNauW","24 November 2016, 07:21:38",1,,,,
8.01689E+17,Jual jasa tambah followers instagram pasif https://t.co/d7tt7ObNtl,"24 November 2016, 07:28:18",1,,,,
8.01692E+17,JUAL JERSEY LAZIO BBM: 56DE444B  #belijersey #jerseyhome #jerseyaway #jersey3rd #jerseyladies #jerseykids,"24 November 2016, 07:40:12",1,,,,
8.01686E+17,"Jual Jiang Zhi Tea Tiens COD di Bekasi, SMS/WA: 087880002087 #JiangZhiTea #Bekasi https://t.co/lzP2O3NoZI","24 November 2016, 07:17:12",1,,,,
8.01633E+17,Jual JVC HA-F10C Powerful Sound Earphone with Case Pink - ATHENA STORE https://t.co/cSTfHjRuVQ… https://t.co/CduEruhkTy,"24 November 2016, 03:45:03",1,,,,
8.01631E+17,Jual Kalung Stainless Jangkar Tengkorak Sangar k349 - kaosoblongdotnet | Tokopedia https://t.co/FhUcFSt1QB #KalungStainlessJ,"24 November 2016, 03:37:40",1,,,,
8.01633E+17,Jual Kaos Batik Rang Rang Gradasi. Jual Kaos Online. Katalog: KaosBuzz. com | Order: 081804537307 #Kaos #TokoOnline,"24 November 2016, 03:45:02",1,,,,
8.01689E+17,Jual Kaos Keris. Jual Kaos Online. Katalog: KaosBuzz. com | Order: 081804537307 #Kaos #TokoOnline,"24 November 2016, 07:30:02",1,,,,
8.01631E+17,Jual Kaos Venum Shogun Rua SMS/WA : 085786299268 Line : @kaosufc(pakai @) atau klik... https://t.co/f1pLpEf79R,"24 November 2016, 03:37:06",1,,,,
8.01633E+17,"Jual kemben model lowback polyester hanya 90000.0, lihat gambar klik https://t.co/NVTMT3hMLf https://t.co/QvftZ1Xbii","24 November 2016, 03:47:36",1,,,,
8.01686E+17,"jual kopi pangalengan 2kg masih greenbean, dijual 500rb aja udh di roastingin sm aku,bantu petani Jabar… [pic] — https://t.co/iTj1obplqm","24 November 2016, 07:15:52",1,,,,
8.0163E+17,"Jual Kosmetik Herbal Tiens di Cibinong, WA: 085710299177 - Line: @TQH3001H #KosmetikHerbal #MaskerSpirulina #MaskerChitin #Vitaline","24 November 2016, 03:35:14",1,,,,
8.01633E+17,"Jual kumpulan cerpen Makan tuh Cinta! hanya Rp 15.000, pemesanan klik https://t.co/tcAhsnqfSW https://t.co/mlka5QuA6x","24 November 2016, 03:45:06",1,,,,
8.01687E+17,Jual Mainan Maruka Ambulans: https://t.co/B0Oom1RAt2,"24 November 2016, 07:19:41",1,,,,
8.01631E+17,"Jual Masker Chitin Tiens Original, WA: 085710299177 - Line: @TQH3001H #MaskerChitin #Asli #KulitBerminyak","24 November 2016, 03:37:09",1,,,,
8.01691E+17,Jual Masker Penghilang  Jerawat Tiens Murah Dan Ampuh,"24 November 2016, 07:35:38",1,,,,
8.01633E+17,"Jual Masker Spirulina COD di Palembang, SMS/WA: 081293731511 #MaskerSpirulina #Palembang https://t.co/2zDvfj32kz","24 November 2016, 03:45:15",1,,,,
8.01632E+17,"Jual Masker Spirulina COD di Palembang, SMS/WA: 081293731511 #MaskerSpirulina #Palembang https://t.co/WuGP8bnD5C","24 November 2016, 03:40:47",1,,,,
8.01691E+17,Jual Masker Spirulina Free Ongkir Depok PIN:59F0BB4D - WA: 085710299177 #MaskerSpirulina #Depok,"24 November 2016, 07:36:46",1,,,,
8.01688E+17,"Jual masker spirulina murah di Cibinong, WA: 085710299177 - Line: @TQH3001H #jualmaskerspirulinamurah https://t.co/KBjpWQwHN7","24 November 2016, 07:25:13",1,,,,
8.01686E+17,Jual Masker Spirulina TERMURAH. Dapatkan Harga Masker Spirulina Tiens Terbaik di Agen Resmi Tiens. Hub 082121708858 PIN:2215F955,"24 November 2016, 07:18:26",1,,,,
8.0163E+17,"Jual Masker Spirulina Tiens Asli di Bogor, WA: 085710299177 - Line: @TQH3001H #MaskerSpirulina #Original","24 November 2016, 03:35:12",1,,,,
8.01632E+17,Jual Masker Spirulina Tiens COD di Bandung PIN:59F0BB4D - WA: 085710299177 #MaskerSpirulina #Grosir #Bandung,"24 November 2016, 03:42:41",1,,,,
8.01634E+17,"Jual Masker Spirulina Tiens di Bekasi, WA: 085710299177 - Line: @TQH3001H #MaskerSpirulina #KulitKering https://t.co/yshMmlsNef","24 November 2016, 03:48:17",1,,,,
8.01691E+17,"Jual Masker Spirulina Tiens di Kuningan, WA: 085710299177 - LINE: @TQH3001H #MaskerSpirulinaKuningan","24 November 2016, 07:37:52",1,,,,
8.01689E+17,"Jual Masker Spirulina Tiens di Kuningan, WA: 085710299177 - LINE: @TQH3001H #MaskerSpirulinaKuningan","24 November 2016, 07:27:57",1,,,,
8.01693E+17,Jual masker spirulina tiens WA: 085710299177 - Line: @TQH3001H #jualmaskerspirulinatiens https://t.co/mg4zKE7jsO,"24 November 2016, 07:42:55",1,,,,
8.01631E+17,"Jual Masker Spirulina Tiens, PIN:59F0BB4D - WA: 085710299177 #TestimoniMaskerSpirulina #FreeOngkir #Tangerang https://t.co/FQ9kiMSVTp","24 November 2016, 03:37:06",1,,,,
8.01689E+17,"Jual Masker Spirulina Tiens, WA: 085710299177 - Line: @TQH3001H #MaskerSpirulina #KulitKering https://t.co/ESDtdozpME","24 November 2016, 07:28:00",1,,,,
8.01692E+17,"Jual MHCA Tiens COD di Jakarta, SMS/WA: 081289651788 #MHCA #Jakarta https://t.co/rtDgZbsR0v","24 November 2016, 07:39:47",1,,,,
8.01632E+17,"Jual MHCA Tiens COD di Palembang, SMS/WA: 081293731511 #MHCA #Palembang https://t.co/w5A3Ea5kwP","24 November 2016, 03:42:32",1,,,,
8.01632E+17,Jual Molto ALL in 1 - Nizza | Tokopedia https://t.co/FlS4hPLcTL … #MoltoALLin1 #Tokopedia via @Tokopedia,"24 November 2016, 03:41:31",1,,,,
8.01632E+17,JUAL MURAH LO KATA KUE PUTU https://t.co/tm6aIjL9Az,"24 November 2016, 03:43:26",1,,,,
8.01688E+17,"Jual novel Harlequin: Pengantin 2000 by Trisha David hanya Rp 20.000, pemesanan klik https://t.co/rXp4e0BiDn https://t.co/AJDY3R3EP4","24 November 2016, 07:25:07",1,,,,
8.01632E+17,Jual Obat Diabetes Herbal Alami Tiens WA: 085710299177 #HerbalDiabetes https://t.co/u70Kpttutc,"24 November 2016, 03:43:57",1,,,,
8.01689E+17,Jual Obat Jerawat Alami &amp; sangat Ampuh... Klik : https://t.co/MpqXCiYTdR https://t.co/qs4xk9rOie,"24 November 2016, 07:30:37",1,,,,
8.01632E+17,"Jual Obat Kuat ""Masih Ga Percaya Bisa  TAHAN LAMA dan Memperpanjang DURASI Berhubungan ? Cuma Di Sini #obatherbal #WESHARE #fjb HUB:BIO","24 November 2016, 03:44:10",1,,,,
8.01689E+17,"Jual Paket PENINGGI BADAN ANAK, WA: 085710299177 HALAL-BPOM #PeninggiBadanAnak https://t.co/JGIfgpnANT","24 November 2016, 07:28:14",1,,,,
8.01686E+17,"Jual Paket PENINGGI BADAN NHCP, WA: 085710299177 HALAL-BPOM #PeninggiBadan","24 November 2016, 07:16:17",1,,,,
8.01632E+17,"JUAL PAKET PENINGGI BADAN TIENS, WA: 085710299177 #PeninggiBadan https://t.co/ab5kncdfjV","24 November 2016, 03:40:50",1,,,,
8.01692E+17,"Jual Paket PENINGGI BADAN TIENS, WA: 085710299177 HALAL-BPOM #PeninggiBadan","24 November 2016, 07:40:51",1,,,,
8.01692E+17,"Jual Paket PENINGGI BADAN TIENS, WA: 085710299177 HALAL-BPOM #PeninggiBadan","24 November 2016, 07:39:00",1,,,,
8.01632E+17,"JUAL PAKET PENINGGI BADAN, WA: 085710299177 #PeninggiBadan https://t.co/YibNdz7vTC","24 November 2016, 03:43:22",1,,,,
8.01633E+17,"JUAL PAKET PENINGGI BADAN, WA: 085710299177 #PeninggiBadan https://t.co/zbGPHYKXQt","24 November 2016, 03:47:15",1,,,,
8.01692E+17,"Jual Pasta Gigi 100% Herbal Alami COD di Depok, SMS/WA: 089618199536 #PastaGigi #Depok https://t.co/Vz5TWP7m8g","24 November 2016, 07:39:57",1,,,,
8.01632E+17,"Jual Pasta Gigi 100% Herbal Alami COD di Malang, SMS/WA: 081252403482 #PastaGigi #Malang https://t.co/eiYMFIslmg","24 November 2016, 03:41:09",1,,,,
8.01633E+17,"Jual Pelangsing Badan COD di Palembang, SMS/WA: 081293731511 #PelangsingBadan #Palembang https://t.co/mdyamSZ1fH","24 November 2016, 03:45:25",1,,,,
8.01631E+17,"Jual Pelangsing Badan Tiens di Depok, WA: 085710299177 - LINE: @TQH3001H #PelangsingBadanDepok","24 November 2016, 03:38:10",1,,,,
8.01688E+17,"Jual Pelangsing Badan Tiens di Sukabumi, WA: 085710299177 - LINE: @TQH3001H #PelangsingBadanSukabumi","24 November 2016, 07:24:12",1,,,,
8.01686E+17,"Jual Pembalut Airiz Tiens, SMS/WA: 081293731511 #Pembalut #Airiz https://t.co/6MV0sxCWoo","24 November 2016, 07:16:29",1,,,,
8.01634E+17,"Jual Pembalut Airiz Tiens, SMS/WA: 085709247497 #Pembalut #Airiz https://t.co/lglKnTqBXC","24 November 2016, 03:48:51",1,,,,
8.01633E+17,"Jual Pembesar Payudara MHCA Tiens, WA: 085710299177 - Line: @TQH3001H #PembesarPayudara #AlatPembesar #MHCA https://t.co/fOFWFFUQAo","24 November 2016, 03:48:10",1,,,,
8.01688E+17,"Jual Pemutih Badan Vitaline Tiens di Bekasi, WA: 085710299177 - LINE: @TQH3001H #VitalineBekasi","24 November 2016, 07:25:53",1,,,,
8.01691E+17,"Jual Pemutih Badan Vitaline Tiens di Cilegon, WA: 085710299177 - LINE: @TQH3001H #VitalineCilegon","24 November 2016, 07:35:45",1,,,,
8.01688E+17,"Jual Pemutih Badan Vitaline Tiens di Tangerang, WA: 085710299177 - LINE: @TQH3001H #VitalineTangerang","24 November 2016, 07:26:23",1,,,,
8.0163E+17,"Jual Pencerah Wajah Herbal, WA: 085710299177 - Line: @TQH3001H #PencerahWajah #PencerahAlami #PencerahHerbal","24 November 2016, 03:34:55",1,,,,
